gender_Female,gender_Male,job_Argiculture,job_Entertainment,job_Financial Services,job_Health,job_IT,job_Manufacturing,job_Property,job_Retail,car_No,state_NSW,state_QLD,age,wealth_segment,tenure,property_valuation,profit
1,0,0,0,0,0,0,0,0,0,0,1,0,47,3,13.0,9,583.45
1,0,0,0,0,1,0,0,0,0,1,1,0,58,3,18.0,9,973.4599999999999
0,1,0,0,0,0,0,0,0,0,1,1,0,40,1,4.0,8,300.793
1,0,0,0,1,0,0,0,0,0,0,0,1,39,3,14.0,3,1329.7849999999999
0,1,0,0,0,0,0,1,0,0,1,1,0,18,1,1.0,10,614.94375
1,0,0,1,0,0,0,0,0,0,1,1,0,43,3,15.0,7,462.2842857142858
0,1,0,0,1,0,0,0,0,0,1,0,1,38,1,16.0,1,542.8614285714286
0,1,0,0,0,0,0,0,1,0,0,1,0,35,1,15.0,7,827.216
0,1,0,0,0,0,0,0,0,1,0,0,0,53,1,11.0,7,431.8620000000001
1,0,0,0,0,0,0,1,0,0,0,0,0,45,2,8.0,6,441.1175
0,1,0,0,0,0,0,0,1,0,0,1,0,19,2,4.0,5,505.9875
1,0,0,0,0,0,0,0,0,1,0,1,0,46,1,12.0,7,729.2116666666667
0,1,0,1,0,0,0,0,0,0,1,1,0,16,2,1.0,7,452.23
1,0,0,1,0,0,0,0,0,0,1,1,0,41,3,19.0,9,823.8119999999999
0,1,0,0,0,0,0,0,0,1,1,1,0,39,1,10.0,5,479.4579999999999
0,1,0,0,1,0,0,0,0,0,0,1,0,22,1,2.0,8,288.82
0,1,1,0,0,0,0,0,0,0,1,1,0,52,1,16.0,9,1025.1475
1,0,0,0,0,0,0,0,1,0,0,1,0,48,1,12.0,1,410.7633333333333
0,1,0,0,1,0,0,0,0,0,1,1,0,37,3,15.0,12,266.0933333333333
0,1,0,0,0,0,0,0,0,1,1,0,0,58,1,14.0,8,647.3199999999999
1,0,0,0,0,0,0,1,0,0,0,1,0,43,3,14.0,10,135.9866666666667
1,0,0,0,0,0,0,0,0,1,0,1,0,45,1,11.0,10,1020.2409090909092
0,1,0,0,0,0,1,0,0,0,0,1,0,40,1,15.0,11,449.6944444444444
1,0,0,1,0,0,0,0,0,0,0,0,1,31,1,10.0,6,735.2439999999999
0,1,0,0,0,0,0,0,0,0,1,0,0,39,2,12.0,10,386.05090909090904
1,0,0,0,0,0,0,0,0,0,0,1,0,40,1,12.0,12,380.2042857142856
0,0,0,0,1,0,0,0,0,0,1,0,1,39,3,10.0,5,957.9350000000001
1,0,0,0,0,0,0,0,0,0,1,0,1,28,2,18.0,5,116.02999999999997
0,1,0,0,0,0,1,0,0,0,1,0,0,40,1,12.0,7,803.635
0,1,0,0,0,0,1,0,0,0,0,1,0,17,3,1.0,12,250.135
1,0,0,0,0,0,0,0,0,1,0,0,1,45,1,17.0,1,402.704
0,0,0,0,0,0,1,0,0,0,1,1,0,39,3,10.0,7,541.6
0,1,0,0,0,0,0,0,0,0,1,0,1,19,2,1.0,5,876.97
0,1,0,0,0,1,0,0,0,0,0,1,0,31,2,20.0,10,967.7399999999999
1,0,0,0,0,0,1,0,0,0,0,0,1,22,2,10.0,8,399.13666666666677
0,1,0,0,0,0,0,1,0,0,0,1,0,39,1,10.0,6,867.6414285714287
0,1,0,0,0,0,0,0,0,0,0,1,0,60,2,15.0,10,1063.9819999999997
0,1,0,0,0,1,0,0,0,0,1,0,0,22,2,1.0,8,818.3866666666668
1,0,0,0,0,0,0,0,0,0,1,1,0,40,1,13.0,10,611.661111111111
0,1,0,0,0,0,0,1,0,0,1,0,1,51,1,15.0,3,754.6566666666668
1,0,0,0,0,0,0,0,0,0,0,0,0,58,1,10.0,10,591.8214285714287
0,1,0,0,0,0,0,0,0,0,1,0,0,26,1,5.0,5,882.9500000000002
1,0,0,0,0,0,0,1,0,0,0,1,0,53,1,6.0,9,265.81800000000004
1,0,1,0,0,0,0,0,0,0,0,0,1,43,3,11.0,4,678.6608333333332
1,0,0,0,1,0,0,0,0,0,0,1,0,41,3,12.0,7,727.75
1,0,0,0,0,0,0,0,1,0,0,1,0,40,1,16.0,2,722.2555555555557
0,1,0,0,0,1,0,0,0,0,0,1,0,61,1,19.0,8,407.404
0,1,0,0,0,0,0,0,0,0,1,1,0,51,1,15.0,10,471.95857142857136
0,1,0,0,0,0,0,0,0,0,0,1,0,52,1,17.0,8,1127.8733333333332
0,1,0,0,0,1,0,0,0,0,1,1,0,46,1,9.0,8,356.20500000000004
1,0,0,0,0,0,0,1,0,0,0,0,0,59,2,6.0,10,503.08599999999996
0,1,0,0,0,1,0,0,0,0,1,0,1,39,1,18.0,8,308.48199999999997
0,1,0,0,0,0,0,0,1,0,1,0,0,22,2,1.0,2,426.69
0,1,0,0,1,0,0,0,0,0,0,0,1,40,3,18.0,3,437.12999999999994
1,0,0,0,0,0,0,0,0,0,1,1,0,27,1,11.0,2,430.8328571428571
0,1,0,0,0,1,0,0,0,0,1,1,0,31,2,4.0,12,301.89500000000004
1,0,0,0,0,0,0,0,0,0,0,1,0,32,1,14.0,5,228.50799999999995
1,0,0,0,0,1,0,0,0,0,1,0,0,24,3,5.0,7,695.628
1,0,0,0,0,0,0,0,0,1,1,1,0,44,1,7.0,7,528.6479999999999
0,1,0,0,0,0,0,0,0,1,0,0,1,60,1,12.0,3,490.6466666666667
0,1,0,0,1,0,0,0,0,0,1,1,0,63,1,10.0,12,378.344
0,1,0,0,0,1,0,0,0,0,1,0,0,41,1,11.0,11,586.4680000000001
0,1,0,0,1,0,0,0,0,0,1,1,0,27,3,10.0,8,556.3116666666667
1,0,0,0,1,0,0,0,0,0,0,0,0,58,1,14.0,11,442.78874999999994
1,0,0,0,0,0,0,1,0,0,0,0,0,43,2,18.0,8,512.2959999999999
1,0,0,0,0,0,0,1,0,0,0,0,1,30,3,20.0,5,386.57750000000004
1,0,0,0,0,0,0,0,0,0,0,0,1,52,2,6.0,8,793.4466666666667
0,1,0,0,0,1,0,0,0,0,0,0,1,53,1,12.0,2,704.1555555555556
1,0,0,0,0,0,0,0,0,0,1,1,0,39,1,9.0,8,506.5783333333333
0,1,0,0,1,0,0,0,0,0,1,0,0,21,2,4.0,8,556.3390909090908
0,1,0,0,0,0,0,1,0,0,0,1,0,55,3,20.0,10,443.89142857142855
0,1,0,0,0,0,0,0,1,0,1,0,1,40,1,13.0,4,339.25
0,1,0,0,0,0,0,0,0,0,1,0,0,39,1,10.0,2,322.992
1,0,0,0,0,1,0,0,0,0,0,1,0,37,2,12.0,9,270.5375
0,1,0,1,0,0,0,0,0,0,1,1,0,42,1,18.0,6,386.11499999999995
1,0,0,0,0,1,0,0,0,0,0,0,0,29,3,22.0,7,284.74666666666667
0,1,0,0,0,1,0,0,0,0,0,0,1,49,3,16.0,7,462.05166666666656
1,0,0,0,0,0,0,0,0,1,1,0,1,32,1,6.0,3,384.225
1,0,0,0,0,0,0,1,0,0,0,1,0,41,1,19.0,12,915.9788888888888
0,0,0,0,0,1,0,0,0,0,0,0,1,39,1,10.0,8,1035.7175
0,0,0,0,0,0,1,0,0,0,1,1,0,39,3,10.0,12,660.4514285714286
1,0,0,0,0,1,0,0,0,0,1,1,0,43,3,20.0,8,569.6642857142857
0,1,0,0,0,0,0,1,0,0,0,0,0,39,2,16.0,7,351.488
1,0,0,0,0,0,0,0,0,0,1,1,0,23,1,2.0,8,413.03
1,0,0,0,0,1,0,0,0,0,0,0,0,57,2,7.0,4,540.3855555555555
1,0,0,0,0,0,0,1,0,0,0,1,0,41,2,11.0,9,951.65875
1,0,0,0,0,0,0,1,0,0,0,1,0,37,2,18.0,7,525.6557142857143
0,1,0,0,0,0,0,0,0,1,0,1,0,18,2,3.0,5,171.1933333333333
1,0,0,0,0,0,0,1,0,0,1,0,1,21,1,3.0,2,764.401111111111
0,1,0,0,0,0,0,0,0,1,1,1,0,53,2,6.0,12,447.87000000000006
0,1,0,0,0,0,0,0,1,0,0,0,1,29,3,5.0,8,441.07333333333327
1,0,0,0,0,0,0,0,0,0,0,0,0,37,1,10.0,6,626.44
0,1,0,0,1,0,0,0,0,0,1,1,0,22,3,6.0,1,509.9675000000001
0,1,0,0,0,0,0,0,0,1,1,0,1,19,1,2.0,3,244.35250000000002
0,1,0,0,0,1,0,0,0,0,1,1,0,47,2,6.0,11,469.145
1,0,0,0,0,0,0,1,0,0,0,1,0,30,3,11.0,7,686.0216666666666
0,1,0,0,0,0,0,0,0,1,0,1,0,63,2,5.0,11,314.22999999999996
1,0,0,0,0,1,0,0,0,0,0,1,0,19,3,1.0,4,250.49200000000005
0,1,0,0,0,0,0,1,0,0,1,0,0,55,2,11.0,11,644.3619999999999
1,0,0,1,0,0,0,0,0,0,1,1,0,50,1,7.0,11,259.01250000000005
0,1,0,0,0,1,0,0,0,0,1,1,0,36,1,13.0,5,457.60200000000003
0,1,0,0,0,0,0,0,0,0,0,0,0,41,3,14.0,9,580.6716666666667
0,1,0,0,0,0,0,0,0,0,0,0,1,29,2,6.0,4,367.02666666666664
1,0,0,0,0,0,0,0,0,1,1,1,0,34,3,10.0,12,225.51
0,1,0,0,0,0,0,1,0,0,0,1,0,48,1,17.0,10,827.71
1,0,0,0,0,1,0,0,0,0,1,0,0,30,1,8.0,10,325.08666666666664
1,0,0,0,0,0,0,1,0,0,0,1,0,39,1,18.0,9,823.875
0,1,0,0,1,0,0,0,0,0,1,0,1,23,1,4.0,6,495.17750000000007
1,0,0,0,0,0,0,0,1,0,1,1,0,52,2,11.0,7,88.33750000000003
0,1,0,0,1,0,0,0,0,0,1,1,0,41,2,4.0,7,531.8750000000001
1,0,0,0,1,0,0,0,0,0,0,0,1,29,3,2.0,6,951.442
1,0,0,0,0,0,1,0,0,0,1,0,0,58,3,19.0,11,506.82375000000013
1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1.0,5,880.0583333333334
0,1,0,0,1,0,0,0,0,0,1,0,1,57,1,11.0,7,229.1757142857143
1,0,0,0,0,0,0,0,0,1,0,1,0,17,1,1.0,10,378.38
1,0,0,0,0,1,0,0,0,0,1,0,0,56,1,7.0,9,283.39099999999996
1,0,0,0,0,0,0,1,0,0,0,0,1,32,1,17.0,2,869.7122222222221
1,0,0,0,0,0,0,1,0,0,1,1,0,60,3,10.0,8,333.01000000000005
0,1,0,0,1,0,0,0,0,0,0,0,1,59,3,14.0,5,418.02
0,1,0,0,0,0,0,0,0,0,0,1,0,24,2,9.0,11,489.962
0,1,0,0,0,0,0,0,0,1,0,1,0,19,1,3.0,8,596.8411111111111
1,0,0,0,0,1,0,0,0,0,1,1,0,20,1,5.0,9,294.30250000000007
0,1,0,0,0,1,0,0,0,0,0,0,0,32,3,15.0,12,228.21
1,0,0,0,1,0,0,0,0,0,0,1,0,54,2,12.0,7,613.19125
0,1,0,0,0,0,0,0,1,0,1,0,1,18,3,4.0,2,623.395
0,1,0,0,1,0,0,0,0,0,0,0,1,38,3,15.0,8,677.0566666666667
0,1,0,0,0,1,0,0,0,0,0,1,0,38,3,20.0,11,714.31
0,1,0,0,1,0,0,0,0,0,1,1,0,18,1,3.0,1,421.57666666666665
1,0,0,0,0,0,0,1,0,0,0,1,0,40,1,18.0,8,1386.05
1,0,0,0,1,0,0,0,0,0,0,0,0,64,3,7.0,8,772.1133333333333
1,0,0,0,0,0,0,0,0,0,1,1,0,62,2,11.0,9,796.3937500000001
1,0,0,0,1,0,0,0,0,0,1,1,0,50,1,4.0,11,514.9574999999999
0,1,0,0,0,0,0,0,0,1,1,1,0,38,1,5.0,10,327.9799999999999
1,0,0,0,0,0,0,0,1,0,1,0,0,37,3,20.0,10,542.1863636363637
0,1,0,0,0,0,0,0,0,1,0,0,1,38,3,12.0,7,477.47624999999994
1,0,0,0,0,0,0,0,0,1,0,0,0,57,2,14.0,8,812.6800000000001
0,1,0,0,0,0,0,1,0,0,0,1,0,32,1,7.0,9,473.0163636363637
0,1,0,0,0,0,0,0,0,1,1,1,0,54,1,11.0,7,1091.0033333333333
1,0,0,0,0,0,0,1,0,0,0,0,1,18,1,1.0,6,550.5566666666665
1,0,0,1,0,0,0,0,0,0,1,0,0,48,1,8.0,9,402.74250000000006
1,0,0,0,1,0,0,0,0,0,1,0,0,56,2,8.0,8,1010.2766666666668
0,1,0,0,0,0,0,1,0,0,1,1,0,62,2,19.0,9,223.38333333333335
1,0,0,0,0,1,0,0,0,0,0,0,0,16,2,1.0,3,755.1800000000001
0,1,0,0,0,0,0,0,1,0,1,0,1,41,1,11.0,3,351.43799999999993
1,0,0,0,1,0,0,0,0,0,1,1,0,56,1,19.0,9,564.6688888888889
1,0,0,0,0,0,0,1,0,0,1,0,0,25,1,9.0,7,1002.4975
1,0,0,0,1,0,0,0,0,0,0,0,0,38,1,10.0,10,323.3555555555556
1,0,0,0,1,0,0,0,0,0,0,0,1,62,1,20.0,1,197.85333333333332
0,1,0,0,0,0,1,0,0,0,0,0,1,32,1,7.0,8,499.1966666666667
1,0,0,0,1,0,0,0,0,0,0,1,0,28,3,8.0,9,1038.8833333333332
1,0,0,0,0,0,0,0,1,0,1,1,0,29,3,22.0,10,267.99
0,1,0,0,0,0,0,1,0,0,1,1,0,22,1,3.0,12,570.0966666666667
0,1,0,0,0,0,0,1,0,0,0,1,0,39,2,15.0,11,696.3066666666667
0,1,0,0,0,0,0,1,0,0,0,1,0,40,3,13.0,6,1114.3111111111111
1,0,0,0,0,0,0,0,0,1,0,1,0,48,2,10.0,4,950.8400000000001
0,1,0,0,0,0,0,0,1,0,0,1,0,63,2,13.0,9,489.242
0,1,0,0,0,0,0,1,0,0,0,0,0,41,1,20.0,7,573.2824999999999
1,0,0,0,0,0,0,1,0,0,1,0,0,61,1,14.0,1,308.536
1,0,0,0,0,0,0,1,0,0,0,0,1,51,1,7.0,8,320.36499999999995
0,1,0,0,0,0,0,0,0,0,1,0,1,37,1,16.0,7,573.905
1,0,0,0,0,1,0,0,0,0,0,1,0,20,1,1.0,8,551.1850000000001
0,1,0,0,1,0,0,0,0,0,1,1,0,39,1,12.0,5,669.6940000000001
0,1,0,0,0,0,0,0,0,0,0,1,0,32,2,11.0,7,655.516
0,1,0,0,1,0,0,0,0,0,0,0,1,32,2,16.0,2,618.4240000000001
1,0,0,0,1,0,0,0,0,0,0,0,0,20,2,5.0,7,322.33750000000003
1,0,0,0,0,0,1,0,0,0,1,1,0,29,1,12.0,8,690.1659999999999
0,1,0,0,0,0,0,0,0,1,0,1,0,39,2,7.0,9,250.7063636363636
0,1,0,0,0,0,0,1,0,0,1,0,1,28,1,13.0,7,358.3533333333333
1,0,0,0,1,0,0,0,0,0,1,0,1,36,1,8.0,6,568.6033333333332
0,1,0,0,0,1,0,0,0,0,0,0,1,49,1,11.0,9,453.04833333333335
1,0,0,0,0,0,0,0,0,0,0,0,0,37,2,6.0,9,1025.5
1,0,0,0,0,1,0,0,0,0,1,0,0,49,2,4.0,10,823.77
1,0,0,0,1,0,0,0,0,0,0,1,0,25,2,7.0,11,274.545
1,0,0,0,0,0,0,0,0,1,0,1,0,40,3,20.0,8,301.22
0,1,0,0,1,0,0,0,0,0,1,1,0,29,1,3.0,8,939.7357142857143
1,0,0,0,1,0,0,0,0,0,0,0,0,53,1,12.0,9,629.61
0,1,0,0,0,1,0,0,0,0,0,0,0,46,2,14.0,8,529.10625
1,0,0,0,0,1,0,0,0,0,0,1,0,42,1,18.0,8,916.722857142857
1,0,0,0,1,0,0,0,0,0,1,0,0,51,1,17.0,3,872.4066666666668
1,0,0,0,0,0,0,1,0,0,1,1,0,40,1,9.0,2,545.2042857142857
1,0,0,0,0,0,1,0,0,0,0,0,0,32,1,14.0,7,185.455
0,1,1,0,0,0,0,0,0,0,0,0,0,52,3,5.0,5,159.96999999999997
1,0,0,0,0,0,0,0,0,0,0,1,0,44,1,18.0,9,682.5174999999999
1,0,0,0,1,0,0,0,0,0,1,1,0,29,1,2.0,5,70.446
1,0,0,0,0,1,0,0,0,0,1,0,0,52,1,10.0,3,349.97
1,0,0,0,1,0,0,0,0,0,1,0,0,21,1,3.0,1,152.06
1,0,0,0,0,0,0,0,0,1,0,0,0,47,1,11.0,6,457.23499999999996
0,1,0,0,0,0,0,0,0,0,0,1,0,53,1,5.0,8,499.4171428571428
1,0,0,0,0,0,0,1,0,0,1,1,0,25,3,4.0,7,944.298
0,1,0,0,0,0,0,1,0,0,0,0,0,31,1,3.0,5,427.51624999999996
1,0,0,0,0,0,0,1,0,0,0,1,0,60,1,11.0,6,133.7800000000002
0,1,0,0,1,0,0,0,0,0,0,1,0,16,1,1.0,9,1038.182
1,0,0,0,0,0,0,0,0,1,1,0,0,48,1,10.0,12,394.32
0,1,0,0,0,0,0,0,1,0,0,0,0,56,1,15.0,8,197.6266666666667
1,0,0,0,0,0,0,0,1,0,1,1,0,41,1,22.0,9,489.6960000000001
1,0,0,0,0,0,0,0,0,0,0,1,0,16,3,1.0,10,759.7583333333333
1,0,0,0,0,0,0,1,0,0,0,1,0,64,1,11.0,9,641.5740000000001
0,1,0,0,0,0,0,0,1,0,0,0,1,31,3,18.0,6,808.205
0,1,0,0,0,1,0,0,0,0,1,0,0,63,1,19.0,5,543.98
1,0,0,0,1,0,0,0,0,0,0,0,1,28,1,14.0,9,587.847
1,0,0,0,1,0,0,0,0,0,0,1,0,30,2,6.0,10,538.8533333333334
0,1,0,0,0,0,0,0,0,0,1,0,1,61,2,7.0,4,925.195
0,1,0,0,0,0,0,1,0,0,1,1,0,40,2,14.0,10,625.0775
0,1,0,0,0,0,0,1,0,0,0,1,0,38,2,16.0,8,670.8485714285715
0,1,0,0,0,0,0,0,1,0,1,1,0,32,2,11.0,11,294.382
1,0,0,0,0,0,0,0,0,0,1,0,0,36,1,3.0,12,608.1855555555557
0,1,0,0,0,0,0,0,1,0,1,1,0,46,1,7.0,6,409.02
0,1,0,1,0,0,0,0,0,0,1,0,0,22,2,7.0,10,879.67
1,0,0,0,0,0,0,1,0,0,0,1,0,46,2,19.0,9,463.63250000000005
1,0,0,0,0,0,0,0,0,0,1,0,0,55,1,15.0,10,562.9300000000001
1,0,0,0,1,0,0,0,0,0,1,1,0,44,3,14.0,11,441.7780000000001
1,0,0,0,0,1,0,0,0,0,0,0,0,19,3,4.0,10,131.26499999999993
1,0,0,0,0,0,0,1,0,0,1,1,0,38,3,11.0,8,873.5400000000001
0,1,0,0,0,0,0,1,0,0,1,0,0,59,3,9.0,10,498.15199999999993
1,0,0,0,0,1,0,0,0,0,0,1,0,49,1,11.0,12,795.034
0,1,0,0,0,0,0,0,0,0,0,0,0,41,1,9.0,8,441.44625
0,1,0,0,0,0,1,0,0,0,0,1,0,18,1,3.0,4,439.82
0,1,0,0,0,0,0,0,0,1,1,1,0,37,2,9.0,7,705.2866666666667
1,0,0,0,0,0,0,1,0,0,1,1,0,20,2,2.0,8,109.58999999999999
1,0,0,0,0,1,0,0,0,0,1,1,0,54,1,16.0,9,466.43999999999994
1,0,0,0,0,0,0,0,0,1,1,0,0,30,1,10.0,8,453.0557142857143
1,0,0,0,0,0,0,0,0,1,1,0,1,40,3,21.0,8,518.1133333333333
1,0,0,1,0,0,0,0,0,0,1,1,0,40,1,10.0,7,336.63
0,1,0,0,0,0,0,1,0,0,0,0,0,25,1,9.0,3,202.91749999999996
1,0,0,0,0,0,0,0,0,0,1,1,0,54,1,16.0,7,931.7542857142855
1,0,0,0,0,1,0,0,0,0,1,1,0,49,1,6.0,12,470.2
1,0,0,0,1,0,0,0,0,0,0,1,0,49,2,5.0,8,686.2483333333334
1,0,0,0,1,0,0,0,0,0,0,1,0,42,1,13.0,7,618.3616666666666
1,0,0,0,0,0,0,0,0,0,1,0,1,43,1,11.0,7,312.215
1,0,0,0,0,0,0,0,1,0,1,0,0,47,1,14.0,10,246.67749999999998
1,0,0,0,0,1,0,0,0,0,1,1,0,41,1,12.0,9,644.1585714285715
1,0,0,0,0,0,0,0,1,0,0,0,0,50,1,13.0,12,780.2925
0,1,0,0,0,0,0,0,0,0,0,1,0,23,3,2.0,8,387.45500000000004
1,0,0,0,0,0,0,0,0,0,0,1,0,45,1,5.0,9,630.38375
0,1,0,1,0,0,0,0,0,0,0,1,0,42,2,16.0,8,577.3114285714286
1,0,0,0,0,0,0,0,1,0,0,0,0,46,3,14.0,9,600.9975000000001
0,1,0,0,0,0,0,0,0,1,0,1,0,32,3,7.0,10,576.325
0,0,0,0,0,0,1,0,0,0,0,1,0,39,3,10.0,4,618.9300000000001
1,0,0,0,0,0,0,1,0,0,0,1,0,42,1,17.0,10,31.915000000000003
1,0,0,0,1,0,0,0,0,0,0,1,0,41,1,13.0,10,797.6185714285714
1,0,0,0,0,0,0,1,0,0,0,0,1,60,1,17.0,6,895.605
0,1,0,0,0,0,0,0,0,0,0,1,0,15,1,1.0,10,779.8299999999999
1,0,1,0,0,0,0,0,0,0,1,0,1,23,3,5.0,7,519.2275
1,0,0,0,0,0,0,0,0,0,1,1,0,22,1,1.0,7,928.6333333333337
1,0,0,0,1,0,0,0,0,0,0,0,1,43,1,4.0,9,564.78375
0,1,0,0,1,0,0,0,0,0,1,1,0,30,1,10.0,10,374.026
0,1,0,0,0,0,0,1,0,0,1,1,0,52,1,16.0,3,167.20999999999998
1,0,0,0,0,0,1,0,0,0,1,0,0,43,1,21.0,6,755.7499999999999
1,0,0,0,0,0,0,1,0,0,1,1,0,20,3,3.0,9,754.8442857142858
0,1,0,0,0,1,0,0,0,0,1,1,0,22,3,7.0,7,610.8925
0,1,0,0,0,0,0,0,0,0,1,1,0,62,3,12.0,6,217.436
1,0,0,0,0,0,0,0,0,1,1,1,0,45,3,10.0,10,532.3825
1,0,0,0,0,0,0,1,0,0,1,1,0,16,2,2.0,9,319.15166666666664
0,1,0,0,0,0,0,0,0,0,1,1,0,60,1,11.0,7,67.94999999999996
0,1,0,1,0,0,0,0,0,0,0,1,0,39,3,15.0,12,390.99
1,0,0,0,0,1,0,0,0,0,0,0,1,43,2,17.0,8,444.2757142857143
1,0,0,0,1,0,0,0,0,0,1,1,0,36,1,13.0,8,709.1433333333334
1,0,0,0,0,0,0,1,0,0,1,0,0,40,2,18.0,7,719.1190909090909
0,1,0,0,1,0,0,0,0,0,1,0,1,19,3,2.0,9,807.9775
0,1,0,0,0,0,0,0,0,1,1,1,0,36,3,10.0,10,209.84000000000003
0,1,0,0,0,0,0,0,1,0,0,0,1,50,2,18.0,5,455.25250000000005
0,1,0,0,0,0,0,0,1,0,0,1,0,32,1,9.0,6,261.63666666666666
1,0,1,0,0,0,0,0,0,0,0,0,0,43,1,5.0,9,696.51375
0,1,0,0,0,1,0,0,0,0,1,1,0,50,1,7.0,9,596.57
0,1,0,0,0,1,0,0,0,0,0,1,0,55,2,11.0,11,607.7783333333333
1,0,0,0,0,0,0,1,0,0,1,0,1,31,1,9.0,3,743.19
0,1,0,0,1,0,0,0,0,0,0,1,0,22,1,2.0,8,793.3157142857142
1,0,0,0,0,0,0,0,0,0,1,1,0,55,1,15.0,9,559.0628571428572
1,0,0,0,1,0,0,0,0,0,0,1,0,48,1,4.0,8,537.7122222222222
1,0,0,0,0,0,0,0,0,0,1,1,0,56,1,14.0,11,502.84875
0,1,0,0,1,0,0,0,0,0,0,1,0,43,3,18.0,10,689.2111111111111
0,1,0,0,0,0,1,0,0,0,0,1,0,55,3,16.0,7,842.6216666666666
0,1,0,0,0,0,0,0,0,0,0,0,0,31,1,8.0,5,944.5240000000001
0,1,0,0,0,0,0,0,0,0,0,1,0,58,2,20.0,11,565.9366666666666
1,0,0,0,0,0,0,1,0,0,0,1,0,30,3,12.0,11,661.4214285714286
0,1,0,0,0,0,0,1,0,0,0,1,0,52,2,7.0,7,803.0040000000001
0,1,0,0,0,0,0,0,0,0,1,1,0,37,1,11.0,8,1177.8533333333332
0,1,0,0,1,0,0,0,0,0,0,0,1,40,1,22.0,4,886.925
1,0,0,1,0,0,0,0,0,0,0,1,0,50,1,5.0,9,475.28
1,0,0,0,1,0,0,0,0,0,0,0,0,47,1,12.0,4,659.915
1,0,0,0,0,0,0,1,0,0,1,0,0,55,2,5.0,10,565.674
1,0,0,0,0,0,0,0,0,0,0,1,0,52,2,5.0,7,585.7500000000001
1,0,0,0,0,0,0,1,0,0,1,1,0,27,3,4.0,1,425.7483333333333
0,1,0,0,0,1,0,0,0,0,0,1,0,31,1,18.0,7,680.4
0,1,0,0,0,0,0,1,0,0,0,0,1,22,1,6.0,3,835.7628571428571
1,0,0,0,1,0,0,0,0,0,0,1,0,43,1,7.0,9,449.8799999999999
0,1,0,0,0,0,0,1,0,0,0,1,0,40,2,9.0,8,456.93333333333334
1,0,0,0,0,0,0,1,0,0,0,1,0,40,3,11.0,9,451.91285714285715
1,0,0,0,0,0,0,0,0,0,1,1,0,53,1,14.0,5,172.44750000000002
1,0,0,0,0,0,0,0,0,1,0,1,0,25,1,4.0,4,352.0875
0,1,0,0,1,0,0,0,0,0,1,0,0,40,3,8.0,10,744.7642857142858
1,0,0,0,0,1,0,0,0,0,0,0,0,62,2,11.0,8,344.41499999999996
1,0,0,1,0,0,0,0,0,0,1,0,0,38,3,6.0,9,663.4614285714285
1,0,0,0,0,1,0,0,0,0,0,0,0,55,1,12.0,10,445.59125
1,0,0,1,0,0,0,0,0,0,1,0,0,49,1,11.0,10,343.75500000000005
0,1,0,0,0,0,0,0,0,0,1,1,0,41,3,4.0,11,679.6161538461539
0,1,0,0,0,0,1,0,0,0,0,0,0,62,2,14.0,5,258.1083333333333
1,0,0,0,0,1,0,0,0,0,0,1,0,35,2,11.0,9,569.6633333333334
1,0,0,0,0,0,0,1,0,0,1,0,1,42,1,17.0,4,237.4257142857143
0,1,0,0,0,0,0,1,0,0,0,0,1,48,2,9.0,8,314.278
0,1,0,0,0,0,0,1,0,0,1,0,1,41,2,18.0,6,751.774
1,0,0,0,1,0,0,0,0,0,0,0,1,28,1,5.0,8,495.65714285714284
0,1,0,0,1,0,0,0,0,0,0,0,1,53,3,8.0,9,581.5550000000001
0,0,0,0,0,0,1,0,0,0,0,1,0,39,1,10.0,8,887.35
1,0,0,0,1,0,0,0,0,0,1,0,1,41,1,7.0,9,543.656
0,1,0,0,0,0,0,1,0,0,0,0,1,36,2,10.0,4,736.9274999999999
1,0,0,0,0,0,0,0,0,0,0,1,0,46,2,4.0,2,449.89285714285717
1,0,0,1,0,0,0,0,0,0,0,0,0,29,1,6.0,10,497.184
0,1,0,0,1,0,0,0,0,0,0,1,0,39,2,19.0,8,554.032
1,0,0,0,0,1,0,0,0,0,1,0,1,54,3,12.0,12,335.41999999999996
0,1,0,0,0,0,0,1,0,0,0,0,0,57,2,14.0,11,813.34
0,1,0,0,0,0,0,0,0,0,1,1,0,25,1,5.0,10,747.9619999999999
0,1,0,0,0,0,0,0,0,1,1,0,1,18,1,2.0,3,663.5975
0,1,0,1,0,0,0,0,0,0,1,1,0,20,1,3.0,10,527.8216666666666
0,1,0,0,0,0,1,0,0,0,0,0,1,38,1,6.0,5,283.4250000000001
0,1,0,0,0,0,1,0,0,0,1,0,1,32,1,17.0,3,582.371
0,1,0,0,0,0,0,0,0,1,0,0,0,31,2,6.0,5,248.33599999999996
1,0,0,0,0,0,0,0,0,0,0,1,0,31,1,9.0,2,629.5433333333333
1,0,0,0,0,0,0,1,0,0,1,1,0,39,1,17.0,9,288.16857142857145
1,0,0,0,1,0,0,0,0,0,0,1,0,33,1,11.0,10,849.9749999999999
1,0,0,0,1,0,0,0,0,0,1,0,0,43,1,15.0,8,899.1971428571429
0,1,1,0,0,0,0,0,0,0,1,0,1,17,2,2.0,7,931.106
1,0,0,0,0,0,0,0,0,0,0,1,0,31,1,17.0,9,400.10249999999996
0,1,0,0,0,0,0,0,0,0,0,0,1,47,2,14.0,3,626.3742857142855
